col_0,col_1,col_2,col_3,col_4
guk,1311,bvvi,3304,3046
fdu,317,uihj,3250,1379
dhh,1928,msbi,2062,139
upa,1266,qxrz,777,3860
xjp,2098,mooz,874,1644
mgz,1520,fuyz,532,2977
sna,493,yeth,522,3436
ubm,2437,alhh,2329,1306
khz,951,blum,377,1414
bhk,1860,tpsu,1284,4809
rxd,2117,ioqh,26,466
ejj,1095,bkqa,750,1957
puk,1367,rmkg,1369,82
dyb,2380,fycc,1521,3198
rvn,1297,jmuq,2821,3381
hcl,325,tnuq,1110,3751
stp,2287,vpms,34,978
tgp,830,jfxv,3066,4450
bpz,2050,xjqf,2126,2527
zca,418,yyjl,3332,1099
zhy,350,ukbe,2963,3813
dui,749,ewbv,1710,2186
muu,524,ywar,3133,2484
fik,636,mzxf,3277,1623
ele,275,ytzh,670,96
xbl,1433,pdbe,2281,3608
rrk,1833,thez,3067,1104
kck,530,bwdb,593,3000
tuf,1076,whyi,2972,1190
fyy,1963,vrbr,1446,2537
kld,424,scnt,1240,1536
ola,492,fwwx,2172,939
sev,148,zcab,252,1267
dpb,1339,wsvm,1757,3568
ekw,391,wtht,2834,2848
nul,927,nfxm,52,3852
vxo,666,sqmn,3166,4646
jey,798,vzqc,2853,4906
kri,438,whod,2699,3987
het,974,lziv,2174,3685
qoz,1232,vpqx,529,4194
tsu,1748,snsv,1214,591
yez,1267,gxmb,267,1143
nzr,63,gsye,862,4499
tew,2365,dpek,1685,1549
dvn,1771,fdtq,3048,45
uyh,150,rtgn,1813,2904
vbj,1908,apnc,73,2710
aim,1706,ohbx,2578,1514
utn,1554,sejw,3073,417
ptk,92,xhbu,1189,4712
cyf,2253,uxsl,3253,2708
eis,11,kzcv,1792,333
hld,2355,egyj,2446,3115
ecp,146,nbfs,2889,4795
lny,1763,wrao,1670,3357
tvy,999,yijm,273,3923
hwa,1035,duoj,155,3698
vmm,2302,kyxo,993,4182
jbh,230,krfs,2140,644
drn,89,jpzh,2596,1460
nck,387,cmwa,806,4410
xly,118,xhtn,20,1512
qug,573,rbum,2653,4175
tan,742,njxl,2455,4470
eer,311,nfze,1014,1049
asu,1691,usjh,1113,1985
ayx,1926,kqci,185,4453
cir,1912,fbyi,128,3752
xes,1819,cnnd,1969,3659
uxp,2191,xqat,2673,4095
ste,1588,ahik,2730,4062
lli,1288,inqb,3326,92
suc,1030,agap,2554,3196
awc,504,guir,2613,3435
btc,1248,umyw,2870,1814
ebx,1223,aauz,1970,3990
ggx,1433,tuau,1476,30
ilj,2470,xcqh,1103,3397
fmt,253,nmcp,1120,1742
kat,931,evjj,1629,962
xuc,1239,zqef,953,4261
wgz,359,sxqr,2104,4417
ogi,468,zyxq,52,4680
rpb,1989,tshi,621,432
pbi,1828,psrt,2807,759
mio,1411,fwbl,508,83
bdl,235,uyiz,3033,1671
eok,1013,ymhz,2294,4617
qlc,634,nckt,352,2891
nio,1700,ekoc,2699,1710
uuz,1420,cang,3139,679
mqj,642,yaac,2255,4306
aki,624,egkf,2980,763
osj,2130,ccms,1206,1150
olr,4,fxby,3153,653
ibr,554,lzpw,843,1587
iyt,1007,ygxi,3047,967
aww,127,bgqo,1550,1838
cfs,2418,fxby,2906,4209
lfg,509,wybm,1582,1405
tvc,1091,lfuh,2095,1541
tmq,952,nrxl,366,3089
kng,2473,rjos,2090,4959
ysa,2107,dynb,3057,2593
ncw,2249,xofu,1130,518
wee,463,ffag,2396,3663
kuu,1339,eahz,688,544
vdu,366,adit,695,3075
zfh,1596,bkcw,79,485
qig,1334,swsi,2774,3046
gga,1478,umao,2913,493
sih,735,npvy,1976,2625
poa,265,feep,3210,4763
ghi,402,daoc,155,4708
art,1725,mick,3261,3351
wqk,2395,ftbf,1770,426
juf,2212,swtn,266,4088
zaj,1188,ccvn,131,4975
vop,2023,iajo,2435,1799
ypx,2463,bqkd,600,3830
vdy,1628,wrow,2943,3013
xxf,79,gfsz,2583,2845
rnx,938,jtge,900,3491
ybw,390,qohq,983,4115
kgg,1697,ycqu,371,4784
tfy,632,cimu,2267,2437
avz,2151,unuo,2356,4969
lnz,400,qahk,1365,4996
vvn,936,shfq,2774,2099
huc,2318,ttbf,1175,4784
rne,665,itrl,2428,544
ffh,117,xqqz,71,4990
cbq,2453,rgtd,1213,4023
wsx,272,gzhi,1317,4730
ufh,1521,awij,2110,4345
jey,1144,kuaz,1647,2428
gzs,992,jijc,1368,457
ecm,1868,lfac,807,444
yhh,1157,dxbr,3293,4930
ewu,1921,fdxv,327,2484
kzf,1743,jxgs,1388,982
unk,121,kxzw,3007,2367
tem,628,vobr,2978,1680
jgj,2076,aikt,267,433
yqh,1253,wvrl,2567,1568
ite,84,lnkw,2439,492
fdo,1249,dska,262,3334
mue,879,ovem,1318,1387
fsg,793,mupk,2815,4584
lkp,872,gknp,787,4018
gdz,1112,iqcx,450,3929
tei,2297,xpjs,2619,420
iaf,1591,nklt,1191,3676
nrv,858,ooec,3176,2518
ewe,28,ezly,995,4511
xvp,2424,mldh,1338,4973
htj,2202,akqm,1938,1297
lbk,696,lhmu,1198,3835
ukm,380,dpxc,1684,526
cnb,95,biaa,13,3495
qun,956,hdze,3044,3468
ysd,874,izdp,2789,4066
mfl,2422,rixq,3122,2313
xjn,1846,oyyo,1233,2865
ehk,855,sbrj,839,4101
axp,2053,psre,1291,3816
tky,497,eeto,875,3331
puk,1641,nziz,2118,625
fpc,2147,blcg,864,4904
ijy,1986,ymyg,322,3305
tcc,1349,vcfr,2958,2855
wdx,1087,rjnq,1378,1737
jrg,559,rxab,546,3928
moy,147,anfo,2100,4107
ynh,1589,tycn,544,593
vhb,536,hsxw,1615,3078
qcz,1253,ffxp,2673,448
dkd,852,poxu,2622,3252
wpv,1447,wpxu,1581,1112
cpf,566,rize,490,4990
tsw,595,cnvp,3291,4179
oqu,2315,npfn,2358,669
vyf,1591,msna,1367,2163
tpw,1635,rnpu,1938,3100
eqf,2093,obza,2206,503
anl,826,sjhc,1705,2518
lro,1118,inup,3238,1162
bff,2110,ddhw,2510,1956
ssj,830,affz,904,3733
gjo,352,kswa,1457,2061
yqf,1350,smkb,830,3961
oka,1282,sdxd,1263,2849
uig,2092,athb,2717,983
qsj,474,vtpc,2040,1543
woz,62,nbdg,292,4621
ywc,2102,bhwn,1224,2568
epf,509,dhyu,1505,4418
jyt,612,lwep,1357,403
ssc,783,kyih,814,1163
fsn,1882,zjzr,2985,1667
tva,2333,xzqv,2067,2436
hbq,558,uajn,2167,3648
rxf,999,thql,1199,1201
xdt,1110,zlfv,338,3275
msq,716,kdqt,1303,582
fgd,215,bklj,820,4268
hpt,1417,xulc,2514,759
dki,1967,dbab,2379,2737
cyl,2349,ocfh,789,4792
ged,2283,pplw,96,493
dyd,2203,xzot,2951,3345
sta,279,fsao,1526,116
ltw,2462,qpvk,3178,3984
noq,1947,fynk,2750,2979
fwe,1567,xogs,2403,3575
efq,2035,jikc,1111,4231
wec,1966,iuyw,1643,2812
gyj,305,avzb,58,4743
rxa,2159,tzkz,1994,2736
yyl,924,cqzh,1124,3319
qos,867,mvsf,416,1822
lol,1860,zylr,3136,2083
tdf,1044,vklh,931,3634
xbf,636,woky,2778,4060
kbz,923,zdfi,429,2987
caw,1476,zziw,29,803
vly,287,vacb,1217,229
otf,1742,ktnn,1046,2431
lgh,478,lcqo,1533,2555
leh,1979,blxe,2089,4071
mbj,996,kopv,2251,3020
zfg,711,qfhe,1245,3172
uxi,533,opih,1483,1812
kir,1614,pqrv,1981,4603
fuh,5,qbcp,323,2871
axk,81,advg,2672,1047
vnv,2105,ivqp,364,2467
ggx,252,cnda,3173,3956
kzf,91,tsqs,3162,734
vcg,1263,jljt,844,4267
oyv,1780,gerk,1589,4198
ahf,1490,tgyd,407,2451
epr,2385,craq,1748,4023
hws,781,txul,2050,3094
qtz,2119,bxnj,1244,4213
lme,1689,pvfx,1770,414
may,2244,hdxy,530,1977
cyf,201,othi,1022,1201
mvg,2077,ibpj,2720,183
wzb,1940,nvjx,2914,2142
dud,1493,qosq,180,1228
uqy,1904,euff,249,15
biv,2415,rbtv,1906,4694
wwf,734,wjws,2093,3289
ono,2249,paib,3115,4554
onp,857,txrf,1026,256
suz,726,xofu,2963,4805
yxd,1623,mrin,2356,842
tbk,274,amwe,1970,3109
fwo,92,gdqy,260,4290
rjk,1042,ukpu,3136,4667
vsy,1080,irud,120,482
hzk,884,zndb,637,2716
imm,1749,etqe,352,3026
lyp,877,jhho,424,1884
nkw,2008,hjxk,148,4899
ovf,861,guaq,2568,299
frm,687,cxtb,3070,4169
fei,1950,klaq,1870,1236
ypm,748,ghif,1724,4011
jsv,2045,wzlv,591,2990
evf,1403,swws,1359,206
ycm,983,itrl,2549,3406
agi,693,uyrd,1431,1973
eft,2137,ucph,1806,4721
grg,1247,tkgq,2351,3089
zyg,1316,hpkl,1591,1972
qog,89,fhgi,143,4863
coy,2146,hacm,153,4045
let,1359,osap,619,4565
ywj,332,luvn,47,4788
ihw,2073,qvgp,2274,4117
mey,1749,tgie,764,1094
akp,2094,hnbb,624,4261
slv,2198,khgz,419,3692
evd,1687,czaf,771,4722
pmm,2092,dnld,92,3795
jse,1823,wqyn,366,3231
mya,1287,cxpk,203,3186
oag,989,rxer,2201,627
tky,2256,alar,1699,3777
zgd,1900,jijc,2172,4489
ekr,82,wbpz,1616,3909
ezg,925,disp,840,426
tax,797,hamu,2697,1682
vxm,553,hyho,1746,4790
rvo,2429,tqxj,2941,2293
glr,906,qjec,86,2097
ovg,185,ugwh,484,48
ojb,431,jiiu,1304,3845
wwm,1403,yjbz,2815,2462
oak,178,venx,157,3469
pil,1009,gjsq,2722,2831
ipo,1243,idin,2782,2303
wxk,2175,bwgy,3120,4482
piu,868,cedy,2175,3662
tgh,1871,pbeo,1335,2776
csq,2345,lras,2109,4636
qdp,852,nrrv,1729,1385
kvd,1276,chjl,2850,2659
qbd,561,rcjy,927,4111
pqt,794,ujfn,2879,420
huo,2241,aspq,1816,3503
hdh,2015,vace,2734,4823
cyj,860,yykr,2053,2202
shd,1634,uhdi,204,3238
ejh,1547,kdue,2164,1306
nbv,1697,kmvu,1608,4617
pmb,391,tjna,1155,2556
lzi,36,bkqa,2682,408
pag,2448,qgpi,2607,2963
stz,1788,uovh,1696,2198
fba,860,lghs,1465,4809
mqa,2368,mejt,2009,505
zgc,184,oeot,1371,3171
ynq,1246,jiyf,2431,4564
cih,2464,fwjc,1051,4308
usa,647,iqpe,2928,1551
jtf,60,hwmp,1441,1496
kwa,1625,yhfu,2325,2888
osq,783,fdtq,1987,3518
bkm,722,jwzm,2572,4543
elg,1381,yhsq,1908,611
fji,2483,ftcx,1349,3236
qhn,2498,jepu,2385,2257
xwu,918,nlnq,1712,2032
rqn,120,bmxl,1431,1755
tlv,50,bmno,2500,935
lzb,2009,jfub,1683,2829
uee,2174,fany,1779,3535
eyd,2285,olef,708,1594
ffz,1368,hpdo,911,3687
pmb,1890,pohd,2302,1334
zdz,1937,urhh,941,2462
qal,1610,ikwk,537,152
oze,2359,scfo,759,2872
nur,2399,izuv,759,4880
uyy,1514,uzjp,938,4517
eio,1827,bnts,743,2593
kwp,2048,usjh,1565,2714
xxf,1226,lwyv,3248,2654
vlw,1216,izzo,2257,2592
ihm,1945,xhzu,1355,2896
vvd,690,aknk,3245,612
lgn,25,tdqr,627,3077
pjq,696,vpyo,2597,1357
wxq,1048,giwe,2982,716
wqv,1678,zhvg,2662,4275
rwp,1771,sfel,1816,1307
eqg,714,rbvq,283,3871
irw,23,pmvk,2248,3785
ipj,1704,pujv,1289,1952
hrm,620,ueby,1629,256
nsw,2439,ngib,351,3269
tlr,196,zhpb,1434,3428
uad,2147,lgps,1648,3314
hsr,1625,gyey,2027,205
grh,1009,shta,559,1140
mpa,1123,zdfp,493,4070
ayf,458,jvka,2168,3305
pnr,2230,qdfg,1094,1488
ldh,59,duoj,582,4527
bva,501,ljum,2180,3676
exy,768,byby,1407,1948
pzt,1360,vyjr,2826,430
mzp,1235,jtkx,1509,2369
dwq,1494,kqgl,1714,1903
aey,2424,dpwy,2905,3454
cxy,879,keyz,2534,93
btc,2309,odwq,2548,684
rmz,1867,vtud,787,3746
vqz,684,mwst,42,413
irh,1779,yvnp,1016,2628
gvi,691,uzvf,1351,3566
yeb,2230,iqcn,2886,922
vnl,682,qjbn,3073,3429
ite,363,zqey,1702,3994
avx,453,ruwo,2483,1215
rrq,1164,sijv,2862,3935
cze,2419,sqwe,354,3681
hbw,2032,qufa,2347,2762
pdz,668,ktnn,2200,2094
rjt,670,ovxd,2246,314
ynq,1903,kqfj,1509,4400
bbu,826,whyi,593,812
xmf,130,nxqm,279,306
myj,1441,xlay,2182,4258
hbk,1455,qtut,80,4655
cfw,804,wovj,356,1964
kbj,1690,fzdf,1640,4334
yyr,827,mrqa,912,2401
ibz,2458,tfxy,2583,784
pbq,734,kpca,1180,757
fns,1845,ktan,2059,3131
glz,1412,alqy,2740,4794
rvn,291,prwm,841,4029
aix,655,glej,141,1540
wzd,250,sxuq,1373,2377
lay,2035,lwxk,2253,2889
emx,2338,faot,2603,4854
yjv,1907,zxxa,988,4392
jct,2073,iwfp,2312,1953
kcn,2342,braw,222,3953
mam,1431,fejo,1611,33
hdn,2143,wgpu,2187,4973
sjy,2015,xjsy,281,2568
pcc,2183,dfsz,2843,1878
rnd,1061,mgzi,308,2126
wmk,2269,jljt,1396,2171
bpm,784,twqa,508,2640
nkv,1617,tovk,263,605
seo,1863,plim,1203,1296
vxq,1076,tdcw,2773,3421
qkc,781,zizm,409,4123
zxe,2125,dyex,1503,4619
phb,2463,tpoj,635,1256
eeb,2337,ccgu,181,299
pzg,1955,nucp,3328,3000
pmt,1176,jjvu,1013,228
ybn,1185,grbj,1864,4369
tjt,722,adqn,484,4419
kwl,129,layq,3188,1879
drd,1072,gyyt,2128,4017
adq,1396,rajw,2470,1150
nsx,1021,pfss,1422,4015
upl,1967,mpcp,3321,685
ujo,2060,peeo,949,1526
rso,531,qeag,929,1297
nug,1563,jeqa,3051,825
arx,265,ncgp,2628,4731
izs,1896,jsiv,1836,3526
zvb,980,itca,1507,1058
hao,2483,ekax,553,2742
gcz,898,ftiq,2030,1000
obd,2048,yyzd,974,2723
icx,1109,rhxp,1426,2620
ojb,1342,mlie,3122,1999
ebd,704,yqqf,3187,4509
kgo,816,wbno,2392,3856
hsd,2331,hidt,1932,3751
nsa,2138,syes,2591,4145
tbh,82,pxbb,349,3413
ajk,8,lyuo,504,665
cco,1062,yuxu,2843,1457
qhc,2052,cyrh,2443,3912
btc,2024,vlci,2644,2342
gqz,203,mjls,3045,4692
vbq,433,hyif,280,3038
hyl,2312,ekqm,211,359
jxe,1748,vdax,2604,1689
iqv,2212,izse,1999,3729
idy,2182,cnnd,2064,4303
tih,2324,ewce,33,1221
asv,2097,ptvp,2112,3626
yez,578,caxc,1504,1152
fwu,908,fxoc,3057,4608
piq,209,xenf,967,662
nrq,127,nley,719,3963
zdz,2373,fkis,2155,4247
fmr,1264,azhc,2693,1704
zsp,1445,ydul,719,3639
fvg,1256,ewea,2316,3839
znx,2027,yads,1285,2789
gtq,887,dchd,2637,3225
ypk,2433,isfs,513,1027
wdo,835,gmba,2505,2529
vbl,2432,exuc,1688,663
kfh,811,wttq,2390,1211
rvu,1942,ipqr,2546,2415
frm,2007,uhtl,2057,3816
ivx,2396,uwsy,2188,3776
mwo,1426,zwye,3303,3230
mey,728,rzdw,2565,3948
ejc,1292,dzdq,1146,4892
sko,1505,kbzc,2213,3433
ivg,2083,yfpw,2603,384
jls,2269,yvnz,1882,2191
qri,1754,anrt,2474,4902
xmn,181,bwph,2146,1018
aij,1762,aucu,2880,3368
neo,738,fluq,557,2768
qyi,1819,lotl,755,3460
szu,1466,cghm,945,3542
zlb,855,ozpa,2907,1752
ujc,96,fhbd,1996,2775
zgp,814,wozg,429,607
net,2024,ylwf,2164,83
tvw,1500,rqpr,870,1403
rwb,1062,norx,584,2815
rcz,1051,rcew,2762,3671
tti,960,gjdr,736,3638
dqv,2122,hzet,1753,2554
zaw,363,uaqo,955,4620
roa,784,qeui,1089,2452
bba,2019,oxfz,928,3878
qcv,915,iejn,752,4512
dbm,147,fqbf,2386,1585
omr,1303,tehn,2209,2790
pul,559,gwqa,1173,400
rup,2249,dpfh,1130,4053
auw,1167,lllk,2233,908
cde,1314,zjoz,607,927
wsq,1651,zocy,839,1579
zdx,1865,elib,1347,1092
biz,1265,hdlr,176,3906
jtt,764,sdek,2194,4046
mrj,778,aiqy,2439,2150
mqj,1216,wfza,2186,3778
gkb,1501,qfhe,975,367
aqu,239,opgb,2860,3137
vgh,2180,dboz,659,1862
nuk,47,zrsi,436,4690
oka,957,dduq,2160,402
pix,325,cidv,1274,2313
bug,771,tnuq,3284,281
bzj,177,skpk,2554,2924
ubj,717,psrt,1587,2316
boc,268,dszu,2344,844
vhv,863,cmyb,327,4432
tqk,1346,lgde,2775,899
oyl,1973,tynr,1830,121
frm,414,oeat,458,3844
rfi,856,gcbj,2007,3304
brn,1606,raiu,2864,1331
yct,2221,fagk,894,828
udb,1904,diof,3183,555
lvo,2212,ncwy,2954,4409
ewe,1977,jbgd,2069,2758
fkr,1011,xvne,518,620
eqi,181,mflu,2964,582
vug,1547,edma,1668,368
yjf,696,nhkx,2168,903
ard,428,hdzi,1846,2125
kgo,605,fidj,1670,4719
oqz,2294,lbxo,941,4423
rry,82,exms,901,1
chs,2137,iqen,748,1122
pyd,1756,xlkh,1922,2482
gka,322,dcmm,2235,4735
leq,1838,bmuk,2181,488
xpy,5,jdlb,1012,3161
qoz,2313,ecjq,2389,1476
zhz,169,vhlt,2084,3874
kmy,880,vdnh,705,1282
xcg,261,xudj,1849,3932
bts,2073,vbyf,2462,2351
nbn,893,onhw,2504,4676
rlq,777,tycn,2081,1382
umn,97,trwd,1174,3219
vnl,1908,tria,963,2444
ujd,1446,zoxx,584,3026
jqx,104,dmdf,2771,2108
oue,1456,dajv,2889,990
ohq,2421,eepf,906,1589
tmq,1986,mtxz,628,529
ysa,1632,suro,2951,450
ujm,1996,nnsk,1731,741
uok,1280,ccqa,2057,2010
uab,723,hirf,1729,3369
urv,994,xask,731,1194
vko,1610,eifu,2543,4961
xjn,2355,nael,1232,1448
qhe,239,nfww,1944,320
twu,1926,pzxt,2728,3988
anl,2407,wygw,2235,322
nwg,520,xmri,1834,4094
tqy,532,fjfb,1101,1520
vha,1407,peeo,2198,2209
trz,370,zuei,2146,3544
zht,300,ledw,1894,547
kvv,2120,ajcy,1323,2347
job,1027,rszl,1606,4325
wte,1063,ktms,343,2409
udq,882,yqlw,2138,3404
emt,2025,elgl,1177,2580
ren,6,ulpv,541,4970
frh,2363,efcf,2249,556
wrs,1272,kqkf,889,4505
nzt,1340,sbeb,3266,4922
mcn,1291,pnhh,2949,228
dko,1070,gfvn,1074,520
cqt,1477,buuy,2926,1370
atb,9,jtuw,949,511
skd,2100,iper,1062,2545
zay,1147,nxdk,609,161
fwg,2392,vloc,2265,3131
rox,471,rdlm,3140,4464
gda,291,gasy,2561,1066
pkc,343,xrnw,54,2511
bfw,330,dvlw,1683,3405
rmt,20,qyix,2323,3245
efz,588,okdn,2233,622
hpv,1237,pcrq,1417,1165
ite,1851,atjb,1248,4872
stl,2211,oynf,973,2518
fvo,405,niwa,2202,3257
eva,1862,plah,2096,125
fct,2166,ktcb,3115,513
kqe,1536,hyve,332,1050
bba,2015,gelj,1223,3770
rpt,468,yygx,1969,1884
aet,2070,kuaa,3319,2705
mvz,950,tguu,2161,1561
gzs,2360,fwqv,990,3236
usq,1794,swrp,2445,4446
lah,1384,qoea,555,721
kpr,97,gzhi,1434,4706
ruj,1300,fjmn,531,674
uji,698,yygz,572,4742
giu,1592,folh,1866,1653
ael,2386,vyjg,2074,2721
bxp,1788,kygj,2384,3345
brl,1049,iwzl,2716,3303
mwm,2218,eopq,421,1079
kwm,340,rmbo,1173,4776
abb,1363,ilga,866,4265
trg,1591,hlnf,1698,249
cdn,2086,jhrm,2375,2082
vof,1633,vudo,1129,2610
gez,2114,mimk,2664,3781
uuy,1094,kqqx,3107,4695
dem,813,chrw,2347,4685
cxv,2166,oxvo,2769,3283
yvh,634,xwun,626,4682
ubp,602,wulb,1188,1686
vof,511,ipsw,803,1486
ryt,2349,fkod,610,776
txs,1472,bfdf,3022,3577
gsp,905,syen,1079,3787
gyc,1129,qgpi,347,4673
gsy,1785,rasi,1023,4523
igx,2035,srma,277,4511
rhc,1532,vczv,1425,2150
nbk,150,qsrp,2731,133
mgb,1025,vhlt,1197,3849
otf,227,ybiz,1429,272
onc,955,dqyq,591,1334
moj,1184,aitn,1647,1672
dda,1465,wdsc,308,3364
hyl,654,heiw,712,675
egq,1753,ggcl,2726,3828
zgq,790,wmfe,808,1250
rgx,2229,ydul,1205,806
gcx,2364,tdgj,193,4549
tgf,623,qgnj,927,250
kyf,2417,lwps,345,3559
bpa,881,eptc,2930,2725
lyw,568,ikza,1792,3509
uco,781,tjjx,2549,3452
mpe,1109,krvd,2293,1684
lna,179,kfae,2911,4318
cbp,2123,dgsi,27,2377
uiz,97,vkbr,1250,190
kth,1677,xirn,2616,2913
xrq,1938,gnlq,1116,1980
sjl,1784,obur,181,3614
ehj,2487,advg,3273,4779
kqf,1004,gdfk,2946,2493
rim,2471,yaew,719,1770
tma,129,ijtk,1779,3451
epi,1666,ciov,2790,3821
pkq,2417,fimq,1997,1006
bnk,420,aeja,1047,3469
was,1790,qtku,2781,3620
wdm,2086,edlx,1723,2009
til,424,qkkn,2364,834
fbq,1845,dahe,2246,3625
bca,2223,valx,234,1067
bqc,1436,qvau,411,3783
vfw,1314,adcf,883,2950
dae,435,cmwa,1480,598
wmh,119,uqeb,2534,2746
cvc,2045,nnkt,318,4776
bjr,1331,ltvh,1910,4316
poa,1658,cujx,1622,3031
ucr,1918,dxhn,2614,4844
eja,67,qglj,1890,246
fgh,739,deyq,2456,2516
ekx,1334,kide,2528,1047
vrs,1459,jiiu,1441,292
wyc,387,qigk,2199,2768
kty,1169,rdnj,1225,4227
nci,1923,noup,2067,4587
kyg,493,jiyb,147,4875
thl,2419,fueh,2289,320
rkm,2145,xnic,2835,1338
qno,2456,uwgp,2134,487
ygt,1710,oqhr,1068,3051
yos,1281,ptfv,998,3661
ofd,1947,vrss,760,437
rly,2387,nawp,3303,258
nar,2094,alqx,2387,3635
uyk,1260,enka,2113,4437
wnx,1548,spxz,2459,725
vwy,924,azff,373,3115
zmb,309,qohx,426,1366
wlb,2460,yziu,80,1719
oiy,1681,vwwd,2164,4280
nru,1294,thfp,532,366
oxx,2322,qjnp,1021,1996
tjk,2289,pjrd,728,2177
sba,453,rwct,2155,4900
lez,544,obur,2969,1048
pfj,1359,qcaa,2253,205
noe,1307,xqzg,1750,2112
ifo,21,cpvv,766,2243
qki,2107,yiuf,2770,4753
opc,1778,blcg,666,3243
ype,863,ihmb,2185,2960
edm,807,hjcj,377,1859
glg,1728,rhaw,2745,426
isd,136,dwqk,1379,368
kxx,1022,lyue,2365,2020
ehg,1083,fjsd,2167,1218
sjl,224,sgnh,2788,3602
xax,826,hvyf,663,1726
bou,603,xflh,402,2568
zyd,1438,vvve,3181,2364
wul,138,ntgv,1019,4931
ujr,2412,hhqq,348,3653
dev,388,lchh,3047,4459
spx,145,lfcu,2891,3789
xxm,1356,zfgl,1578,1133
dxh,1400,grjd,2490,1996
hty,650,uvue,1196,2093
fve,1570,lnxn,497,3511
mlh,708,xiki,3144,3423
yvw,1909,dkrb,202,2522
nia,2003,fywu,2774,523
yij,1288,iffy,614,2646
svn,1805,ilga,124,3549
xbv,991,datl,1129,1695
cgm,1686,gszr,1780,17
flt,2404,sxva,2914,1418
smq,2310,yqxq,1941,2481
fnf,602,kieh,3014,1132
kzm,393,dbab,2779,3380
xjf,363,ozpa,328,1283
pnx,1292,eutd,3228,2187
uwp,1361,vcsi,1481,4746
azk,2457,wwul,635,4053
yyl,627,jilo,1123,229
qop,1787,uyau,2944,3882
lvv,264,qcmo,2336,161
ohq,561,ndba,2616,1375
qur,2280,gllo,2052,2880
azk,1345,wwyk,1086,4889
ymx,285,xhxr,2811,1700
jog,1902,tcmw,392,2129
wun,100,rzcl,70,1709
sou,919,hhus,1516,2258
gqe,2088,zthy,1266,2552
okh,1886,vufh,1570,4805
ryz,1512,clvp,289,1659
tfp,1950,lfdj,531,4285
gor,2274,lpyt,3176,2103
vqn,1113,yizt,968,1417
agb,1109,bekj,775,2705
gxg,275,sfer,314,390
mrg,1747,nhix,1220,2577
tfy,1386,okau,1326,2176
tli,198,bznz,414,1918
kqs,741,vgqe,935,1073
mcu,38,mjui,203,688
rdy,241,fkeb,1808,2895
cgy,2406,vfen,3187,1037
qhn,851,vwby,1032,942
tmc,1836,zzqa,1326,1841
vlb,2410,higm,1216,2017
orv,1964,ciqd,1517,3492
iia,2440,dgbh,2373,485
bho,1673,tarb,559,4651
jtu,356,vopa,2138,358
owf,1089,fqhb,641,1231
sus,1558,ykrk,641,3466
jdr,1975,kidh,2434,4268
vft,864,xofu,1255,1294
uen,652,coud,1496,230
tog,1474,aokf,3184,3385
cgx,161,zctq,361,4177
mto,1442,lbmu,2477,1757
naa,707,scqj,3161,1674
ils,792,cmao,2702,3188
aay,1368,xhkd,1104,4897
liv,481,umjt,1714,619
hyy,445,wtak,1290,3039
ipk,945,wcae,2429,2372
ihw,321,nhwv,689,4455
uft,1083,ojbb,1753,1800
vzx,1479,okau,368,4146
rwa,292,diqm,412,2530
lda,758,mlfa,3118,2693
iuj,758,mxyd,2001,548
yyn,218,kvxw,1800,3228
nql,1750,kpfz,2284,4088
hdh,1589,vopa,820,2793
jto,1998,sqad,1246,2855
ogn,300,wklc,2562,1225
jsk,1603,dnot,205,2700
wtx,1616,sstj,2656,2371
zpy,506,chin,922,4544
foi,527,traf,3130,2299
eee,1979,fcnt,3171,1033
tmy,1123,ntow,3310,513
pvr,2184,wuyo,1687,4888
kjn,1939,ajdo,2761,1268
bca,2445,ocqz,1351,1592
jdp,1585,fgsy,30,3093
ely,2028,ptvp,563,798
jzm,536,ihus,61,3431
iir,1973,yrpl,471,4502
pyd,1338,enjo,2486,2164
vzc,1439,xdji,2756,27
ftg,921,evxl,1976,1155
noo,1712,iyok,1871,3527
kqa,275,ufpb,1864,2244
brd,796,jkmq,313,4969
yea,1796,udwo,1632,4119
xbx,2029,lhiz,1610,4704
orl,549,wwht,3226,2643
ajf,110,invk,1183,2179
jcp,1459,rfsh,2123,4269
aux,2255,rvtt,3306,2381
nsw,1827,qxhw,2410,3043
uvv,140,nwph,584,1460
vof,849,qjnn,1003,861
ifb,2080,mfgw,1590,2994
mki,871,oath,3315,1527
izv,1573,qwdz,2316,1160
iim,238,fyrd,1571,2592
zgl,2478,svxz,1678,730
ksj,2022,fycc,2391,3579
wdv,2483,oqzb,2524,2748
mni,416,wdxo,624,2007
foa,2100,wmfe,2793,4602
gyr,167,qryv,1804,818
npf,1589,tqdm,3082,4441
hdh,15,ufpb,1885,1241
uib,2164,jbyb,349,245
ehg,882,hcmh,2428,880
mco,1241,wqvk,1306,3867
ydk,565,kcrb,702,869
olo,19,uyqi,947,237
xtg,1589,iuyw,1020,2823
pua,274,dkun,1274,2075
iix,896,zowx,3284,4130
kja,2098,xvdg,3104,799
abw,1513,fqop,1502,1121
mzh,2222,plvk,3236,80
lrt,1668,prbc,1914,1361
xbj,2399,iooy,1686,4370
wym,2161,gpfh,1090,2360
fyg,2428,wmqm,473,3947
axc,185,czgw,253,4459
qno,611,maym,1319,3614
lia,1117,xkwq,1123,3440
ceb,2161,hvfe,1556,2906
czh,1484,xmbd,2182,1432
kwp,2128,xbql,2762,3309
emd,1177,xbbi,1532,886
ufh,639,iyok,437,1894
